names,scores,logfoldchanges,pvals,pvals_adj,cluster
SEPT7,60.635204,2.1111937,0.0,0.0,15
COL6A2,60.59004,4.987063,0.0,0.0,15
A2M,59.686222,4.513594,0.0,0.0,15
IFITM1,59.013836,3.4293728,0.0,0.0,15
IFITM2,58.64097,2.4845445,0.0,0.0,15
TIMP1,57.771343,2.479145,0.0,0.0,15
PPP1R14A,57.652683,6.475518,0.0,0.0,15
ACTB,57.537945,1.0973896,0.0,0.0,15
NOTCH3,57.0378,6.97824,0.0,0.0,15
FRZB,55.509796,8.082971,0.0,0.0,15
CPE,55.307106,3.0994124,0.0,0.0,15
COL4A2,55.267147,4.946989,0.0,0.0,15
GSN,55.150875,2.5533836,0.0,0.0,15
MFGE8,54.87974,3.949749,0.0,0.0,15
CYGB,54.557503,7.326336,0.0,0.0,15
APOE,54.51463,3.1377692,0.0,0.0,15
COX7A1,53.811333,4.102094,0.0,0.0,15
MAP1B,53.221684,5.5033736,0.0,0.0,15
COL4A1,52.834488,4.8862877,0.0,0.0,15
CNN3,52.82721,3.0710928,0.0,0.0,15
SERPING1,52.740685,4.298965,0.0,0.0,15
PDGFRB,51.495045,7.121899,0.0,0.0,15
PGF,50.261494,5.1011777,0.0,0.0,15
HSPB1,49.564358,1.9069993,0.0,0.0,15
SOD3,49.17847,3.930546,0.0,0.0,15
PRKCDBP,48.787807,4.92512,0.0,0.0,15
GJA4,48.28854,5.7101207,0.0,0.0,15
MYLK,46.828033,7.110748,0.0,0.0,15
MGST3,46.384953,1.7682337,0.0,0.0,15
GNG11,44.878906,3.6702669,0.0,0.0,15
SEPT4,44.79564,7.4362664,0.0,0.0,15
NR2F2,44.780777,4.6612906,0.0,0.0,15
IGFBP4,44.47413,2.666001,0.0,0.0,15
HES4,43.724613,3.6179132,0.0,0.0,15
MCAM,43.708405,6.229417,0.0,0.0,15
SERF2,43.111576,0.7845108,0.0,0.0,15
PTMS,42.349293,1.894925,0.0,0.0,15
CAV1,42.322853,2.0996652,0.0,0.0,15
MT1E,42.198044,1.9255687,0.0,0.0,15
SKP1,42.078045,1.0695821,0.0,0.0,15
SEPP1,41.77633,2.5959299,0.0,0.0,15
PHLDA1,41.738754,2.5483086,0.0,0.0,15
CHN1,41.657448,4.8359156,0.0,0.0,15
CRIP2,41.63338,2.6684494,0.0,0.0,15
TGFB1I1,41.486095,4.080068,0.0,0.0,15
COL6A3,40.783398,5.150591,0.0,0.0,15
OAZ2,40.17167,3.201238,0.0,0.0,15
COL6A1,40.14351,4.4009957,0.0,0.0,15
TPM4,38.95901,2.1825025,0.0,0.0,15
MYO1B,38.752243,4.6984477,0.0,0.0,15
COL1A1,38.415028,3.775683,0.0,0.0,15
IFI27,38.38015,2.419797,0.0,0.0,15
STEAP4,37.260704,4.1737757,7.109417584651664e-304,1.1731029319336257e-301,15
DYNLL1,37.152443,1.0738097,4.00323692018942e-302,6.560373051537813e-300,15
CDH6,36.305717,4.1724024,1.3145128910240518e-288,2.0828500285193023e-286,15
FAM162B,35.49094,7.840799,6.7818723762004525e-276,1.0335227928214778e-273,15
SERPINF1,35.122955,3.507149,3.008904406118323e-270,4.443891779060926e-268,15
EBF1,34.874996,4.708731,1.7798817093664135e-266,2.5653885408614947e-264,15
CD59,34.776512,1.5576417,5.509803077515382e-265,7.846877882894823e-263,15
ARPC5,34.584923,1.3722254,4.2582923573239206e-262,5.9931707612548304e-260,15
RHOC,34.28239,1.874994,1.436147556411546e-257,1.9304082266686882e-255,15
ITM2B,33.85572,0.725391,2.9898615303578715e-251,3.8877949443120885e-249,15
NKG7,106.57849,6.594681,0.0,0.0,16
CST7,94.13307,4.9652653,0.0,0.0,16
GZMA,92.14667,5.081758,0.0,0.0,16
CCL5,89.76813,4.949498,0.0,0.0,16
HCST,87.35416,3.6029978,0.0,0.0,16
CTSW,87.07567,5.135392,0.0,0.0,16
B2M,84.989555,1.3197029,0.0,0.0,16
KLRD1,84.27291,6.1943154,0.0,0.0,16
CCL4,83.04116,4.840683,0.0,0.0,16
PRF1,82.06403,5.4932137,0.0,0.0,16
GZMH,82.03432,5.3395014,0.0,0.0,16
GNLY,78.02681,6.872433,0.0,0.0,16
PTPRC,78.016136,2.9899514,0.0,0.0,16
FGFBP2,76.89879,6.973802,0.0,0.0,16
HLA-C,75.914825,1.8485434,0.0,0.0,16
GZMB,72.09212,4.646552,0.0,0.0,16
CALM1,70.89997,1.938607,0.0,0.0,16
ARL4C,70.546036,3.4963303,0.0,0.0,16
HLA-B,69.5597,1.6859119,0.0,0.0,16
GZMM,69.27963,3.906759,0.0,0.0,16
LCP1,67.94949,2.9456167,0.0,0.0,16
HLA-E,65.636986,1.9046352,0.0,0.0,16
MYL12A,65.5082,1.6534916,0.0,0.0,16
EFHD2,64.5626,3.1712961,0.0,0.0,16
CD247,63.71173,3.6353285,0.0,0.0,16
SH3BGRL3,62.557156,1.9099667,0.0,0.0,16
ITGB2,62.14043,2.7665,0.0,0.0,16
RAC2,59.70815,2.5225239,0.0,0.0,16
SAMD3,59.530994,4.2695837,0.0,0.0,16
ARPC2,57.662224,1.7488275,0.0,0.0,16
PLEK,57.353207,3.7187567,0.0,0.0,16
RARRES3,55.73037,2.3238218,0.0,0.0,16
IFITM2,55.483486,2.2946486,0.0,0.0,16
PFN1,54.313183,1.3574642,0.0,0.0,16
PYHIN1,53.6226,3.9161508,0.0,0.0,16
ABHD17A,52.48432,3.215229,0.0,0.0,16
C12orf75,50.6843,3.2336936,0.0,0.0,16
RNF213,50.656918,2.1741953,0.0,0.0,16
CD99,50.493717,1.859611,0.0,0.0,16
KLRB1,50.36918,3.4514987,0.0,0.0,16
AES,49.260952,1.7383088,0.0,0.0,16
IL32,48.69714,2.162594,0.0,0.0,16
RUNX3,48.58977,3.2500107,0.0,0.0,16
JAK1,48.566216,2.1114986,0.0,0.0,16
CORO1A,48.53688,1.9087529,0.0,0.0,16
MBP,48.374577,2.6069205,0.0,0.0,16
EMP3,48.231293,1.8203553,0.0,0.0,16
SEPT7,48.08286,1.5633212,0.0,0.0,16
JUND,47.98347,1.5971419,0.0,0.0,16
CX3CR1,47.52546,4.835701,0.0,0.0,16
CYBA,47.488396,1.3175905,0.0,0.0,16
BIN2,47.41929,3.1036656,0.0,0.0,16
FCGR3A,46.77116,3.5797977,0.0,0.0,16
CFL1,46.51953,1.1365051,0.0,0.0,16
IL2RG,46.488216,2.193403,0.0,0.0,16
LITAF,46.45466,1.9366605,0.0,0.0,16
PPP2R5C,45.74895,2.2479103,0.0,0.0,16
MATK,44.63983,4.4682975,0.0,0.0,16
ETS1,44.411156,2.178789,0.0,0.0,16
KLRF1,44.39594,5.925951,0.0,0.0,16
FAM65B,44.31483,2.6492422,0.0,0.0,16
EVL,44.29328,1.98078,0.0,0.0,16
TRDC,44.260612,4.0464807,0.0,0.0,16
SYNE1,44.222435,2.9640827,0.0,0.0,16
CLEC2B,43.961185,2.0219846,0.0,0.0,16
CD53,43.501553,1.9100324,0.0,0.0,16
SYNE2,43.35755,1.9904687,0.0,0.0,16
ACTB,43.348713,0.89236796,0.0,0.0,16
KLRG1,43.34325,4.3205805,0.0,0.0,16
MSN,43.081158,1.7912737,0.0,0.0,16
DDX5,42.757076,1.0614042,0.0,0.0,16
TRGC2,42.64188,4.067919,0.0,0.0,16
XCL2,42.429897,3.898417,0.0,0.0,16
PSMB9,42.245644,1.7853043,0.0,0.0,16
TRBC2,42.07571,1.865775,0.0,0.0,16
FLNA,41.666016,2.2133012,0.0,0.0,16
PLAC8,41.295456,2.5258262,0.0,0.0,16
APOBEC3G,41.170383,2.7313402,0.0,0.0,16
MYBL1,41.16,4.928334,0.0,0.0,16
DUSP2,41.131363,2.0366507,0.0,0.0,16
CMC1,41.027287,2.8391645,0.0,0.0,16
ZEB2,40.784946,2.8382535,0.0,0.0,16
ITGAL,40.735912,3.340001,0.0,0.0,16
S100A4,40.62701,1.590167,0.0,0.0,16
RPS3,40.457104,0.71686196,0.0,0.0,16
SPON2,40.3005,4.2338886,0.0,0.0,16
CLIC1,40.265003,1.212546,0.0,0.0,16
ADGRE5,39.923466,2.280737,0.0,0.0,16
TGFB1,39.68979,2.3500097,0.0,0.0,16
PTP4A2,39.459236,1.5771996,0.0,0.0,16
STK17A,39.339863,1.7661896,0.0,0.0,16
GIMAP4,39.20192,2.216441,0.0,0.0,16
RPL30,38.71911,0.563034,0.0,0.0,16
TPM3,38.503044,1.3968338,0.0,0.0,16
HLA-A,38.15416,0.9712111,0.0,0.0,16
CD2,38.10709,1.7395535,0.0,0.0,16
SRGN,38.085556,1.5828215,0.0,0.0,16
ARHGDIB,38.028088,1.262889,0.0,0.0,16
GNG2,37.824093,2.7228622,0.0,0.0,16
TRBC1,37.694305,2.0302007,0.0,0.0,16
C2orf40,99.378685,5.7066717,0.0,0.0,17
CLU,96.65803,5.3955708,0.0,0.0,17
IGFBP5,96.10062,6.1163573,0.0,0.0,17
APOE,93.163666,5.671289,0.0,0.0,17
APLP2,92.708916,3.993474,0.0,0.0,17
TSC22D1,91.80085,4.8441377,0.0,0.0,17
TACSTD2,91.46881,4.907221,0.0,0.0,17
CTSH,90.832466,4.3942432,0.0,0.0,17
ARMCX3,88.52999,4.6941376,0.0,0.0,17
TG,87.92975,5.150556,0.0,0.0,17
MDK,87.82024,4.2354927,0.0,0.0,17
TESC,87.51007,4.4402323,0.0,0.0,17
DHRS3,87.20795,3.8992486,0.0,0.0,17
TPD52L1,87.02427,4.200732,0.0,0.0,17
LCN12,86.09231,4.2381353,0.0,0.0,17
CLIC3,85.80551,4.0108843,0.0,0.0,17
PLPP3,84.89215,3.909493,0.0,0.0,17
APOC1,84.71897,4.4140687,0.0,0.0,17
ZCCHC12,84.715515,5.5609465,0.0,0.0,17
MAOA,84.686264,4.1558247,0.0,0.0,17
CAV1,84.6774,4.1862307,0.0,0.0,17
NPC2,84.669044,3.6784453,0.0,0.0,17
DSP,83.286995,3.849051,0.0,0.0,17
TSHR,83.139114,3.8564327,0.0,0.0,17
CPE,82.468155,3.6831234,0.0,0.0,17
SORD,82.36552,4.0743203,0.0,0.0,17
CD9,82.07712,3.3807545,0.0,0.0,17
BHLHE41,80.669106,3.634156,0.0,0.0,17
EPCAM,80.09042,3.4798713,0.0,0.0,17
ANXA1,80.05125,2.856794,0.0,0.0,17
PEBP1,79.70174,2.8437295,0.0,0.0,17
CHPT1,79.60061,3.46498,0.0,0.0,17
RRBP1,79.31416,3.2341561,0.0,0.0,17
GGCT,79.13784,3.766657,0.0,0.0,17
CCND1,78.53593,3.3418665,0.0,0.0,17
TIMP1,78.42398,3.2820792,0.0,0.0,17
KLK11,78.40928,6.1425834,0.0,0.0,17
HSP90B1,78.34312,2.989497,0.0,0.0,17
MRPS6,78.336945,2.95902,0.0,0.0,17
DAPK2,78.22216,3.7262163,0.0,0.0,17
SNHG7,78.1751,3.1314616,0.0,0.0,17
NDUFC2,77.40468,2.6357958,0.0,0.0,17
SERPINA1,76.979385,3.307298,0.0,0.0,17
PDE5A,76.33173,3.618069,0.0,0.0,17
LONRF2,75.91364,4.996447,0.0,0.0,17
SSR3,75.70005,2.8308933,0.0,0.0,17
CAV2,75.66536,3.2282112,0.0,0.0,17
ZNF486,75.625496,4.259218,0.0,0.0,17
CD63,75.067154,2.674791,0.0,0.0,17
MGST1,75.01893,3.3870187,0.0,0.0,17
XIST,74.882324,3.7064736,0.0,0.0,17
CAT,74.43712,3.1577284,0.0,0.0,17
TSTD1,74.393135,2.6256256,0.0,0.0,17
NMB,74.29014,3.7983413,0.0,0.0,17
CTNNAL1,74.07206,3.5106103,0.0,0.0,17
S100A13,73.63522,3.2554386,0.0,0.0,17
UACA,73.62812,3.5588474,0.0,0.0,17
GPX4,73.42716,2.3187585,0.0,0.0,17
CPVL,73.27504,3.2624557,0.0,0.0,17
CTSB,72.937126,2.9304328,0.0,0.0,17
CLDN3,72.892525,3.0974379,0.0,0.0,17
SLC5A3,72.81951,3.3081815,0.0,0.0,17
PDLIM4,72.552475,3.3790007,0.0,0.0,17
MALAT1,72.04237,1.0225508,0.0,0.0,17
RPS4X,71.59621,1.1763995,0.0,0.0,17
TXNL1,71.491776,2.6962318,0.0,0.0,17
STXBP6,71.03461,3.7209206,0.0,0.0,17
CST6,70.21103,3.1919503,0.0,0.0,17
DIO2,70.071396,3.9860308,0.0,0.0,17
ARMCX6,68.858116,3.4632704,0.0,0.0,17
IGSF1,68.41503,3.269783,0.0,0.0,17
S100A1,68.222206,3.0378873,0.0,0.0,17
CAMK2N1,67.932945,3.1358864,0.0,0.0,17
CDH1,67.861145,3.0511086,0.0,0.0,17
NELL2,67.43621,3.402317,0.0,0.0,17
SPRY1,67.38916,3.1545537,0.0,0.0,17
LGALS3,66.62404,2.8017142,0.0,0.0,17
MET,66.61582,3.04613,0.0,0.0,17
EPS8,66.51134,3.1913192,0.0,0.0,17
ENTPD1,66.50874,3.569997,0.0,0.0,17
GJA1,66.466324,3.6653256,0.0,0.0,17
PGRMC1,66.23967,2.6324751,0.0,0.0,17
ACAA2,66.20277,3.068057,0.0,0.0,17
MRPL40,66.00205,2.8442557,0.0,0.0,17
LMAN1,65.84526,2.469418,0.0,0.0,17
TMEM98,65.63941,2.9987977,0.0,0.0,17
HSPA5,65.59018,2.5409307,0.0,0.0,17
MXRA7,65.53416,2.6344452,0.0,0.0,17
MED13,65.31693,3.1472702,0.0,0.0,17
MUC15,65.28519,2.8703196,0.0,0.0,17
KRT18,64.7911,2.6568434,0.0,0.0,17
SNHG8,64.75245,2.1235166,0.0,0.0,17
MLLT4,64.54638,2.9255571,0.0,0.0,17
CLTA,64.42414,2.2456915,0.0,0.0,17
FKBP2,64.03473,2.2950542,0.0,0.0,17
PDIA6,64.0022,2.3087974,0.0,0.0,17
GSTP1,63.724983,2.3333745,0.0,0.0,17
ARMCX2,63.706635,3.4499686,0.0,0.0,17
HIST1H4C,63.516758,2.208706,0.0,0.0,17
ITM2C,63.431072,3.008829,0.0,0.0,17
IFI27,83.06211,5.5611215,0.0,0.0,18
RAMP2,82.88146,7.3202677,0.0,0.0,18
IGFBP7,81.75648,5.473942,0.0,0.0,18
IFITM3,81.19829,4.5223637,0.0,0.0,18
SPARCL1,74.58249,6.358491,0.0,0.0,18
RNASE1,73.94008,6.8086324,0.0,0.0,18
HSPG2,72.699295,6.59209,0.0,0.0,18
PLVAP,71.62569,8.879294,0.0,0.0,18
GNG11,70.54833,5.6807084,0.0,0.0,18
MGP,69.77147,4.7310185,0.0,0.0,18
A2M,68.90808,5.4835806,0.0,0.0,18
GSN,68.48736,3.5513096,0.0,0.0,18
ENG,65.58428,5.518289,0.0,0.0,18
EGFL7,65.25069,6.430395,0.0,0.0,18
SPARC,65.065285,4.6026635,0.0,0.0,18
AQP1,64.839676,8.25438,0.0,0.0,18
CRIP2,64.10687,3.9471478,0.0,0.0,18
RAMP3,63.597557,8.310706,0.0,0.0,18
VWF,62.25925,8.515911,0.0,0.0,18
CALCRL,62.18338,6.8566637,0.0,0.0,18
SLC9A3R2,60.735992,5.538317,0.0,0.0,18
TIMP3,60.51366,4.5730667,0.0,0.0,18
PECAM1,60.495075,5.273787,0.0,0.0,18
EPAS1,59.882946,5.617404,0.0,0.0,18
EMCN,58.58731,7.3140697,0.0,0.0,18
TCF4,58.283756,4.304831,0.0,0.0,18
PLPP1,57.30219,5.5741477,0.0,0.0,18
FKBP1A,56.711094,2.5226235,0.0,0.0,18
FLT1,56.401344,7.7610164,0.0,0.0,18
NPDC1,56.32499,4.604928,0.0,0.0,18
ITM2B,55.551533,1.5682999,0.0,0.0,18
APP,54.65509,3.123666,0.0,0.0,18
COL4A1,54.047455,5.443316,0.0,0.0,18
CLEC14A,53.44132,8.535396,0.0,0.0,18
ADGRL4,53.377235,8.855577,0.0,0.0,18
PODXL,52.726334,6.693654,0.0,0.0,18
IGFBP4,52.45448,3.265911,0.0,0.0,18
CD59,52.301277,2.5353732,0.0,0.0,18
SPRY1,51.44301,3.6066685,0.0,0.0,18
ESAM,51.289284,4.5531354,0.0,0.0,18
HYAL2,50.02784,4.382732,0.0,0.0,18
TM4SF1,49.606342,3.0660431,0.0,0.0,18
CD93,48.698753,5.4561367,0.0,0.0,18
ECSCR-1,48.076153,6.0004253,0.0,0.0,18
SLCO2A1,47.079094,7.8662696,0.0,0.0,18
IFITM2,46.087585,2.2155347,0.0,0.0,18
SPTBN1,45.903374,3.0551302,0.0,0.0,18
INSR,45.87206,4.465738,0.0,0.0,18
COL4A2,45.419266,4.568008,0.0,0.0,18
PTPRB,44.966515,7.1874375,0.0,0.0,18
MEF2C,44.64868,2.8815238,0.0,0.0,18
TSC22D1,44.519318,2.4669268,0.0,0.0,18
ID3,43.97769,2.5503948,0.0,0.0,18
ID1,43.935917,2.8919015,0.0,0.0,18
CD34,43.908104,5.968346,0.0,0.0,18
TGFBR2,43.89244,3.278526,0.0,0.0,18
STOM,42.391846,3.0491223,0.0,0.0,18
GUK1,41.413475,1.6086853,0.0,0.0,18
BCAM,41.044632,3.2899284,0.0,0.0,18
EMP1,40.754707,3.266374,0.0,0.0,18
ITGB1,40.540913,1.8726038,0.0,0.0,18
TMSB10,40.51234,0.78384835,0.0,0.0,18
ARHGAP29,40.200512,3.1225004,0.0,0.0,18
VWA1,40.16486,6.1622133,0.0,0.0,18
MMRN2,40.08786,7.7106476,0.0,0.0,18
COL15A1,39.968735,7.1297603,0.0,0.0,18
VAMP5,39.428062,2.6736574,0.0,0.0,18
PCAT19,39.36855,7.69341,0.0,0.0,18
PTRF,38.811016,3.0990646,0.0,0.0,18
ITGA6,38.65995,4.0780706,0.0,0.0,18
HEG1,38.486122,3.9213178,0.0,0.0,18
CD9,38.01619,1.8267272,0.0,0.0,18
CLDN5,37.90709,5.3138676,0.0,0.0,18
VIM,37.364326,1.1948147,1.483976874094061e-305,3.170145597283438e-303,18
LDB2,37.21247,6.2446733,4.289565146856086e-303,9.002818921375326e-301,18
CAV1,37.141888,2.08207,5.927062006714254e-302,1.2331381354143066e-299,18
DSTN,37.057255,1.5790108,1.3722509750792975e-300,2.8303859335989025e-298,18
ITM2A,36.942245,1.9680244,9.701569905395143e-299,1.9839295859528565e-296,18
NRP1,36.42399,3.9698792,1.7760841923371998e-290,3.5412158654883204e-288,18
MGST2,36.208633,2.7843063,4.45276473131852e-287,8.804698261283216e-285,18
CYYR1,35.943596,7.880562,6.373066907713559e-283,1.2396910474305253e-280,18
PRSS23,35.92529,2.296516,1.2309934824594917e-282,2.375221779139177e-280,18
CNN3,35.79441,2.4065592,1.3492369404490197e-280,2.5825474429746596e-278,18
CDH5,35.70763,5.8090634,3.009920020968066e-279,5.715503684260472e-277,18
RDX,35.52249,2.7753363,2.209990738800983e-276,4.1634833398860097e-274,18
FAM198B,35.492966,5.730074,6.310903131352372e-276,1.1705013048119135e-273,18
RGCC,35.398884,2.3040655,1.7763616926729317e-274,3.2693253737609664e-272,18
NFIB,35.230263,2.9686363,6.882001233007292e-272,1.247414859855549e-269,18
ETS2,34.41404,3.0796943,1.554759560868372e-259,2.7352336215688726e-257,18
ADIRF,34.068882,2.0737872,2.1323297592020163e-254,3.670368476163126e-252,18
RAC1,34.02395,1.2901422,9.859316102451298e-254,1.684957121908927e-251,18
KDR,34.005608,6.541233,1.84068212019607e-253,3.123415631759657e-251,18
HTRA1,33.79864,4.201675,2.064837994318306e-250,3.4547771924517335e-248,18
PLPP3,33.535965,2.2812092,1.4421047416712136e-246,2.3795722792569284e-244,18
TMEM204,33.530678,4.2560587,1.7222486914628899e-246,2.822364533694596e-244,18
BMPR2,33.31416,3.4372454,2.408187479831016e-243,3.8931279488133036e-241,18
TM4SF18,33.0665,6.067511,9.011133418332482e-240,1.4469824038055233e-237,18
ELK3,33.026398,2.9095445,3.3950056613466173e-239,5.415260363558611e-237,18
PRCP,33.007744,3.2953427,6.288840961039383e-239,9.964689326743594e-237,18
RHOC,32.871,1.9006716,5.709460101870274e-237,8.928401463878965e-235,18
POLR2L,78.0147,3.113497,0.0,0.0,19
CD55,76.76364,4.28653,0.0,0.0,19
C19orf33,76.22089,4.6127896,0.0,0.0,19
PHLDA2,76.206406,4.608884,0.0,0.0,19
KRT19,75.65668,4.5612993,0.0,0.0,19
S100A6,74.73142,3.6061213,0.0,0.0,19
S100A13,74.57946,3.8135023,0.0,0.0,19
ADIRF,74.2286,4.3783984,0.0,0.0,19
CXCL2,74.09013,5.6450315,0.0,0.0,19
CLDN4,73.19653,4.003253,0.0,0.0,19
SLPI,72.176834,4.4457235,0.0,0.0,19
TM4SF1,71.99292,4.2869887,0.0,0.0,19
S100A4,71.83825,3.6998925,0.0,0.0,19
ELF3,70.59961,5.133732,0.0,0.0,19
FTH1,69.88314,2.0048242,0.0,0.0,19
TACSTD2,68.352875,3.9417613,0.0,0.0,19
HSPB1,67.87272,3.1022081,0.0,0.0,19
C8orf4,67.26175,4.3338566,0.0,0.0,19
NPC2,67.187065,3.3274183,0.0,0.0,19
CXCL14,67.09525,5.145953,0.0,0.0,19
LMNA,66.39158,3.1790528,0.0,0.0,19
TNFRSF12A,65.58955,3.5883446,0.0,0.0,19
KRT18,65.264786,3.3857272,0.0,0.0,19
CST6,64.93809,3.7970967,0.0,0.0,19
KRT7,64.68234,3.5941226,0.0,0.0,19
FN1,64.6249,4.0501823,0.0,0.0,19
TMSB4X,64.53484,1.662294,0.0,0.0,19
SAT1,63.290833,2.5794766,0.0,0.0,19
S100A11,62.744884,2.6165798,0.0,0.0,19
ATF3,61.837566,3.6276536,0.0,0.0,19
ZFP36L1,61.20662,2.6013622,0.0,0.0,19
SOX4,60.732086,3.3266878,0.0,0.0,19
S100A14,60.495567,3.1743917,0.0,0.0,19
PERP,59.956577,2.9997852,0.0,0.0,19
SDC4,59.903984,3.2590253,0.0,0.0,19
CALM2,59.70291,1.9366124,0.0,0.0,19
RPL37A,59.280827,1.9678397,0.0,0.0,19
MPZL2,58.785065,3.2949784,0.0,0.0,19
MT2A,57.94679,3.218521,0.0,0.0,19
CD24,57.840626,2.9617665,0.0,0.0,19
S100A1,57.811928,3.2067144,0.0,0.0,19
TMSB10,57.66354,1.2232106,0.0,0.0,19
MT1E,56.963066,3.1471286,0.0,0.0,19
GSTP1,56.882404,2.4157414,0.0,0.0,19
CLDN7,56.683353,2.861781,0.0,0.0,19
TSTD1,56.679688,2.362019,0.0,0.0,19
PLAUR,55.657497,3.860359,0.0,0.0,19
MT1X,55.618366,3.2100873,0.0,0.0,19
KRT8,55.58479,2.8492053,0.0,0.0,19
NEAT1,53.163887,2.207271,0.0,0.0,19
C4orf48,53.106964,2.401598,0.0,0.0,19
S100A10,52.73606,2.3140805,0.0,0.0,19
ANXA2,52.209015,2.3372684,0.0,0.0,19
CLDN3,51.693718,2.6009922,0.0,0.0,19
TMED2,51.623795,2.2386208,0.0,0.0,19
KRTCAP2,51.330807,2.1758602,0.0,0.0,19
RPL27A,50.349598,2.0825226,0.0,0.0,19
RPS27L,49.837543,1.9984285,0.0,0.0,19
CDKN1A,49.47964,2.9289854,0.0,0.0,19
PRDX5,49.374737,2.0682056,0.0,0.0,19
CRIP2,49.224365,2.6345036,0.0,0.0,19
OCIAD2,48.91919,2.1551483,0.0,0.0,19
LGALS3,48.613354,2.3450994,0.0,0.0,19
CD9,48.44758,2.2977953,0.0,0.0,19
UQCRQ,48.26123,1.8615617,0.0,0.0,19
AGR2,48.257668,3.4352205,0.0,0.0,19
MGST1,48.179523,2.4772704,0.0,0.0,19
WEE1,47.751484,3.4088733,0.0,0.0,19
PRSS23,47.60505,2.512554,0.0,0.0,19
GPRC5A,46.998234,2.9920676,0.0,0.0,19
EMP1,46.783306,3.0115266,0.0,0.0,19
FXYD3,46.62498,5.194873,0.0,0.0,19
TAGLN2,46.469345,1.9338341,0.0,0.0,19
ICAM1,46.048298,3.6009173,0.0,0.0,19
CD151,46.031914,2.225758,0.0,0.0,19
ATP5I,45.972607,1.6705976,0.0,0.0,19
S100A16,45.93911,2.947776,0.0,0.0,19
RPL41,45.887535,1.0348166,0.0,0.0,19
DUSP23,45.828335,2.5124764,0.0,0.0,19
MYL6,45.757553,1.291677,0.0,0.0,19
SNCG,45.66971,3.923764,0.0,0.0,19
SEC61G,45.539062,1.6958303,0.0,0.0,19
MIF,45.371216,1.7735164,0.0,0.0,19
IL1RL1,45.184235,5.4503365,0.0,0.0,19
CCND1,45.039948,2.3008394,0.0,0.0,19
GDF15,44.67427,3.554923,0.0,0.0,19
ZFAS1,44.620754,1.5899497,0.0,0.0,19
PPP1R15A,43.706417,1.9954971,0.0,0.0,19
TCEB2,43.706276,1.5800587,0.0,0.0,19
CLU,43.63224,2.343284,0.0,0.0,19
SNRPE,43.28262,1.8634157,0.0,0.0,19
IGFBP7,43.16281,1.7598066,0.0,0.0,19
ROMO1,43.00067,1.8163449,0.0,0.0,19
RPLP2,42.94247,1.4337564,0.0,0.0,19
EPCAM,42.8897,2.094294,0.0,0.0,19
RAB25,42.605495,2.6540406,0.0,0.0,19
SPINT2,42.497753,1.9865016,0.0,0.0,19
SERF2,42.323082,1.0367515,0.0,0.0,19
SLIRP,42.183495,1.7995955,0.0,0.0,19
ATP1B1,42.14016,2.136915,0.0,0.0,19
COL1A2,83.24379,8.018342,0.0,0.0,20
COL3A1,78.675224,7.7592225,0.0,0.0,20
DCN,78.36058,9.69025,0.0,0.0,20
COL1A1,77.116936,7.3906627,0.0,0.0,20
LUM,76.466934,8.462593,0.0,0.0,20
COL6A2,73.31865,6.54714,0.0,0.0,20
MGP,71.78339,5.889316,0.0,0.0,20
COL6A1,67.11632,6.275303,0.0,0.0,20
CCDC80,66.74031,5.374428,0.0,0.0,20
FSTL1,66.50381,6.8599443,0.0,0.0,20
CST3,66.499695,3.7917507,0.0,0.0,20
SPARC,66.214745,4.638467,0.0,0.0,20
C1S,65.60109,8.2642355,0.0,0.0,20
FBLN1,65.357,8.769403,0.0,0.0,20
GSN,65.14444,4.8102193,0.0,0.0,20
IGFBP6,64.976425,5.3362765,0.0,0.0,20
S100A10,64.05183,3.2926087,0.0,0.0,20
PLAC9,63.610542,6.403432,0.0,0.0,20
C1R,63.03849,7.435786,0.0,0.0,20
LGALS1,62.70495,3.2969463,0.0,0.0,20
TIMP1,62.662876,3.4832003,0.0,0.0,20
CFD,61.532356,7.799986,0.0,0.0,20
ANXA2,61.481606,3.0451052,0.0,0.0,20
SERPINF1,61.468636,5.7627234,0.0,0.0,20
FBN1,61.44128,6.559725,0.0,0.0,20
COL6A3,61.04935,6.562359,0.0,0.0,20
MFAP5,60.496544,10.303126,0.0,0.0,20
FBLN2,59.852814,7.926136,0.0,0.0,20
SERPING1,59.524624,5.1212277,0.0,0.0,20
IFITM3,59.147762,3.5248563,0.0,0.0,20
MFAP4,58.71057,8.536275,0.0,0.0,20
TIMP3,57.273018,4.4993534,0.0,0.0,20
TIMP2,57.230827,4.397094,0.0,0.0,20
LAPTM4A,56.833824,2.59135,0.0,0.0,20
NNMT,56.83353,6.1273875,0.0,0.0,20
VIM,56.229076,2.0590036,0.0,0.0,20
PCOLCE,56.17451,5.492263,0.0,0.0,20
EFEMP1,55.391308,5.0792694,0.0,0.0,20
PMP22,54.77034,4.479898,0.0,0.0,20
MMP2,54.521862,5.9111567,0.0,0.0,20
SFRP4,54.26158,9.065133,0.0,0.0,20
TNXB,54.149803,7.0294447,0.0,0.0,20
ASPN,54.09885,7.3967614,0.0,0.0,20
VCAN,54.055733,5.6260967,0.0,0.0,20
CD99,53.83011,2.6137066,0.0,0.0,20
CD63,53.257328,2.2863727,0.0,0.0,20
PPIC,52.062157,3.4536493,0.0,0.0,20
LRP1,51.95265,4.9562902,0.0,0.0,20
S100A11,51.761066,2.1726737,0.0,0.0,20
