"gene","mean_elderly","mean_young","log2FC","pvalue","padj"
"LYRM2",4.23510549987193,4.25808386579228,-0.0229783659203564,0.615695386013093,0.799271598697035
"MYL9",8.40658734531434,8.44452655164014,-0.0379392063258077,0.6158389354748,0.799394575378506
"PRR11",1.2379759368941,1.26132181543439,-0.0233458785402971,0.61600265722389,0.799543715285447
"NUTM2A-AS1",1.66851063656778,1.68787732989981,-0.0193666933320247,0.616121973101374,0.799627824659728
"RAB9B",1.83797114308205,1.80587989056431,0.0320912525177355,0.616220734150344,0.799627824659728
"AC095055.1",1.52929826947794,1.55820324671917,-0.0289049772412335,0.616239976883392,0.799627824659728
"TMEM251",3.67478059706555,3.65136247937818,0.0234181176873771,0.616262787615619,0.799627824659728
"DNAJC19P5",1.87601560267003,1.91066831095556,-0.0346527082855239,0.616334654985494,0.799657711384793
"RUSF1",5.28958000286331,5.32715760113361,-0.0375775982703015,0.616439305367683,0.799730124021218
"POM121C",3.85869956678223,3.83491434152417,0.0237852252580533,0.616603967692814,0.799817632076142
"PEPD",5.76734452038981,5.74268827056125,0.0246562498285545,0.616604445027738,0.799817632076142
"SLC12A9-AS1",1.51788830695174,1.48507241867159,0.0328158882801435,0.616704752463925,0.799884381908655
"BMP4",3.08252435847513,3.15381343692311,-0.0712890784479803,0.616863679292629,0.799972185483224
"C3orf36",2.06602827018463,2.10770322401717,-0.0416749538325409,0.616870154876132,0.799972185483224
"SEC24A",4.08896819689304,4.122119314815,-0.033151117921955,0.617034658555478,0.800092823899097
"AC104596.1",1.33162030904122,1.30336548189884,0.0282548271423797,0.617105103739664,0.800092823899097
"AC093752.1",2.09331124977498,2.11915619598037,-0.025844946205384,0.617188509612938,0.800092823899097
"UNC119B",4.93029287747048,4.96927377733169,-0.0389808998612073,0.617194528983889,0.800092823899097
"AC073534.2",1.62674413957459,1.66091537137896,-0.0341712318043659,0.617207484060665,0.800092823899097
"NDFIP1",7.37660614439475,7.40703419307233,-0.0304280486775781,0.617432668239996,0.800321375954241
"AP3B1",5.49561175863988,5.52414812398246,-0.0285363653425819,0.61779728514079,0.800656941455187
"UBA5",4.21758284769596,4.24053499473216,-0.0229521470362082,0.617808177451049,0.800656941455187
"AC005332.4",2.5034355764696,2.47708873299356,0.026346843476043,0.617838235861236,0.800656941455187
"ZNF629",4.5877485703132,4.56401535599232,0.0237332143208766,0.617927022271783,0.800708632563143
"SAP30",4.32786771018343,4.29723525676262,0.0306324534208011,0.618112095281832,0.800828136924179
"P3H3",5.23268910414369,5.2804094985167,-0.0477203943730098,0.618117057867768,0.800828136924179
"AAMP",7.12225813429607,7.14712023745939,-0.0248621031633247,0.618340966814694,0.801031868221599
"AL022313.2",1.1401307169725,1.10868453611629,0.031446180856211,0.618372143278732,0.801031868221599
"SNX27",3.59893219641464,3.57139628318502,0.0275359132296265,0.618518603339192,0.801152684822366
"KRBA2",1.63596442272824,1.66120229692075,-0.025237874192501,0.618714697076201,0.801152684822366
"CBR3-AS1",1.28576393159843,1.26294454956591,0.0228193820325229,0.618739661842575,0.801152684822366
"AL603750.1",3.14639088661096,3.18376617985469,-0.0373752932437288,0.61885322906947,0.801152684822366
"SLMAP",3.50238934376983,3.47068132181845,0.0317080219513772,0.618895504663229,0.801152684822366
"LZTFL1",4.30299103563959,4.33148894686077,-0.0284979112211765,0.619037010357278,0.801152684822366
"NUF2",1.1175524946111,1.08663935425862,0.0309131403524796,0.619051180198876,0.801152684822366
"PCCA-DT",2.53637633539819,2.50177858117033,0.0345977542278559,0.61906540064687,0.801152684822366
"WDR26",5.32516210420447,5.35424264637613,-0.029080542171652,0.619065419311455,0.801152684822366
"ZRANB1",3.05690258699668,3.09338230214435,-0.0364797151476641,0.619077244976518,0.801152684822366
"GPN3",4.82241474841722,4.8469443139533,-0.0245295655360822,0.619092985199766,0.801152684822366
"PPM1G",6.46420464019404,6.48465963179725,-0.0204549916032102,0.619121503166685,0.801152684822366
"STX17-AS1",1.09545474140642,1.11468548978442,-0.0192307483780092,0.619122606494611,0.801152684822366
"ZNF398",3.11399399634986,3.09231231146765,0.0216816848822039,0.619158415433999,0.801152684822366
"CABIN1",5.07131077436011,5.10230262422178,-0.0309918498616728,0.619199290327442,0.801152684822366
"CHCHD3P3",1.01644652951008,0.996234072444982,0.0202124570650972,0.619254619036821,0.801160969165517
"ZNF460",1.04690700709693,1.07273797782097,-0.0258309707240454,0.619372168392227,0.801249743831783
"SENP3",3.33531285367328,3.31164445864885,0.0236683950244312,0.619483133593659,0.801329987565856
"GORASP1",4.73694030564996,4.76131850788423,-0.0243782022342707,0.619743401333552,0.801603333083484
"PTPN4",3.39439453430645,3.35190437320724,0.042490161099213,0.619811747405438,0.80162841511445
"CTDP1",4.10012617475427,4.12137098948543,-0.021244814731161,0.620155968215809,0.801991755391056
"UBL7",6.39036241762258,6.41215424786793,-0.0217918302453457,0.620190631970501,0.801991755391056
"AL139156.2",1.35303350241164,1.32759286549227,0.0254406369193649,0.620559942040224,0.802403790202661
"PKMYT1",1.09282876811403,1.11862000234647,-0.0257912342324458,0.620607267353692,0.802403790202661
"ZNF710",3.90825441452006,3.94235928921012,-0.0341048746900605,0.620662558728076,0.802411921614735
"GGPS1",3.99186311431776,4.01141138900835,-0.019548274690588,0.620864461518418,0.802609580592412
"HBS1L",3.66955943893246,3.69103753012929,-0.0214780911968324,0.620963556070335,0.802628564385309
"LENG8-AS1",2.80279211546279,2.83634988638078,-0.0335577709179868,0.620977177538777,0.802628564385309
"CLBA1",4.19455074847671,4.2272139133844,-0.0326631649076923,0.621144113629415,0.802780967693896
"AP1S1",6.54181774372996,6.51481560291206,0.0270021408179044,0.621461798572816,0.803019032998044
"CHST7",3.38549777164775,3.43277003140159,-0.0472722597538375,0.621514624861479,0.803019032998044
"MRPL4",4.4152105545053,4.39496661406861,0.0202439404366901,0.621523786326031,0.803019032998044
"UBE2E1",4.05527569420775,4.09004698406685,-0.034771289859103,0.621554174899305,0.803019032998044
"ADPRM",4.08687370428989,4.05778671199509,0.0290869922947969,0.621573511038181,0.803019032998044
"MROH6",3.04168953830031,3.10376974761771,-0.0620802093173958,0.621710582733933,0.803114579504695
"GALNT10",4.32780724452225,4.27725346125455,0.0505537832676941,0.621745558740826,0.803114579504695
"RNASEH1",3.76145898499114,3.7833704515545,-0.0219114665633597,0.621928494387607,0.803222991604528
"FTH1P15",1.67058305087255,1.63541091765122,0.035172133221322,0.621982927793165,0.803222991604528
"GRIK5",4.35160978897358,4.3049954759811,0.0466143129924843,0.621986687443863,0.803222991604528
"AL391988.1",1.08706829270161,1.07056385392757,0.0165044387740392,0.622025695055696,0.803222991604528
"AL122020.1",1.65566307876974,1.68959492542006,-0.0339318466503202,0.622097462933392,0.803252322625319
"NAA50",5.55056284581258,5.57735798990725,-0.0267951440946659,0.622191896856707,0.803310913114293
"CPNE3",5.59075493958535,5.56031144955156,0.0304434900337895,0.622350342761972,0.803452133611424
"MUC1",5.28261231347618,5.17449593446244,0.108116379013735,0.622473138462368,0.803486601119478
"TMEM105",1.34687067837919,1.31443833977233,0.0324323386068683,0.62247517690392,0.803486601119478
"AL139300.2",2.14110383437684,2.18209870171157,-0.040994867334736,0.622616800940097,0.803606062535988
"ID1",8.2409660891717,8.30590196805021,-0.0649358788785079,0.622892852542735,0.803898995932163
"IDO1",1.84238586615087,1.90857270587745,-0.0661868397265739,0.623065529421691,0.804058479334871
"SMIM10L2B",1.8297480898488,1.8647577807776,-0.0350096909287991,0.623202626325466,0.804112088946177
"RPL23AP7",2.54407106618911,2.57027158592229,-0.0262005197331754,0.623229283501108,0.804112088946177
"RNF123",3.56403549445589,3.59397004037235,-0.0299345459164591,0.62326249028801,0.804112088946177
"FBP1",5.17957651647996,5.22431764143154,-0.0447411249515799,0.623303495877485,0.804112088946177
"GPR155",2.30873055332964,2.26743150406281,0.041299049266835,0.623399812620251,0.80417298973189
"TBX2-AS1",1.93356482988404,1.85670624617727,0.0768585837067679,0.623449401300573,0.804173607427876
"AC008481.1",1.12897299791153,1.16070513269719,-0.0317321347856656,0.62352666770423,0.80420992309836
"RNU4ATAC18P",1.68425878605481,1.63948353687132,0.0447752491834885,0.623626877041866,0.804266508416013
"TNFSF4",1.52181894090352,1.47006909115065,0.0517498497528726,0.623668770923147,0.804266508416013
"CTH",2.58098296590021,2.54186778870697,0.039115177193239,0.623923220107501,0.804531280357535
"CDKN2AIPNL",5.49536830482394,5.47001557751232,0.0253527273116205,0.623995580152206,0.80456123031436
"RPUSD3",4.04031728756676,4.05938686439365,-0.0190695768268929,0.62441303345002,0.80491082835563
"NT5DC3",2.24565783096983,2.21196458227041,0.033693248699417,0.624453766222154,0.80491082835563
"ZNHIT3",3.64979591336103,3.66939107684411,-0.0195951634830833,0.624490429165,0.80491082835563
"MRPL35",4.74102121358064,4.76567714055176,-0.0246559269711151,0.62449886574458,0.80491082835563
"SERPINF2",1.72289609357581,1.7661831548836,-0.043287061307788,0.624512493084475,0.80491082835563
"TRMT2B",3.97132971583765,3.94745869618244,0.0238710196552132,0.624594793308873,0.804953544816055
"METTL23",4.69629210851739,4.72198872498307,-0.0256966164656784,0.624652632640742,0.804964732784462
"NDUFA3",6.24884400032722,6.21793579970412,0.0309082006230943,0.624706786262181,0.804971169739
"ZNF175",2.8926446440658,2.86374467615929,0.0288999679065123,0.624978800179321,0.805211120997104
"POLG",3.69216702109941,3.72033352798055,-0.0281665068811323,0.624991349488439,0.805211120997104
"AC141586.1",1.3643038899654,1.38333560426202,-0.0190317142966212,0.625047036598193,0.805219512571428
"CSNK2B",3.49178838049272,3.52344903229864,-0.031660651805915,0.625124331962674,0.805255737562051
"RIOK2",3.72528909077607,3.74699626256616,-0.021707171790089,0.625254686159326,0.805356509117812
"RBM42",6.85667281766935,6.88451090331001,-0.0278380856406644,0.625300925613671,0.805356509117812
"AP001160.4",1.2921011418891,1.3209842030272,-0.0288830611381079,0.625449351684544,0.805484320395943
"PRAF2",4.60796678710192,4.6431541044948,-0.0351873173928805,0.625619752174136,0.805640409079229
"ENSA",7.03286642554911,7.01355650808767,0.0193099174614391,0.625815220263606,0.805828751420662
"TMEM171",4.02658551945442,3.95514302889168,0.0714424905627467,0.626025034891346,0.806035535960512
"ZWINT",3.80737501216515,3.84150665607973,-0.034131643914574,0.626123524314677,0.806098963020115
"AC018638.1",2.66017487030498,2.7021211193247,-0.0419462490197251,0.626312701738338,0.806219672817769
"ATOX1",4.8595677125793,4.8898087762207,-0.030241063641399,0.626318885609441,0.806219672817769
"ADRM1",5.68474383305764,5.70570013373932,-0.0209563006816804,0.626364987944285,0.806219672817769
"ATL3",5.42175549493117,5.44538857267282,-0.0236330777416587,0.626541516548393,0.806367919654276
"ZNF213-AS1",1.81641305441144,1.84277876876354,-0.0263657143521017,0.626578650972886,0.806367919654276
"AP001324.1",5.59609104721428,5.65632466210469,-0.0602336148904143,0.626675792178514,0.806429555750348
"CH17-340M24.3",5.1445402506039,5.10732431938902,0.0372159312148819,0.626851569630168,0.806592366234009
"MT-ND6",13.2345996367004,13.1792010231196,0.0553986135808433,0.626926738125213,0.806625704156546
"PKP1",1.31998214197362,1.37388627733386,-0.053904135360247,0.627318271753374,0.807066051222619
"SLC25A43",3.38640741134704,3.35275298227928,0.0336544290677643,0.627629291887577,0.807402753920894
"DHX35",3.13443486308677,3.11141221367531,0.0230226494114691,0.627926299917013,0.807721379508334
"GSTM2",2.11306214338112,2.15533129424913,-0.0422691508680066,0.628291136032553,0.80812719759116
"CDIPT",6.74544958271019,6.76678001700483,-0.021330434294649,0.628395579860654,0.808163573861932
"SEMA3C",1.83415963444331,1.76972727206422,0.0644323623790897,0.628443448156841,0.808163573861932
"AC011472.4",1.76825336992282,1.79935786899099,-0.0311044990681657,0.628515446092165,0.808163573861932
"NTPCR",3.45554794082491,3.43257019986938,0.0229777409555285,0.628516831336287,0.808163573861932
"HMMR",1.18076920169047,1.21029109253717,-0.0295218908466981,0.628616709491997,0.808228534699392
"S100A2",4.92837666764224,5.01924213128618,-0.0908654636439454,0.628745134131076,0.80833018539659
"DAPL1",6.43638708071787,6.37867480820222,0.057712272515654,0.629322114331616,0.808979393174632
"INTS7",3.77114131223233,3.7963086953909,-0.0251673831585744,0.629348915398573,0.808979393174632
"ULK3",5.28476284057936,5.3161674747439,-0.031404634164538,0.629420270562324,0.809007608356205
"ZHX1",4.90520870338264,4.87178974362871,0.0334189597539289,0.629559337163632,0.809122843266186
"CHD3",5.49124414458724,5.52423284907143,-0.032988704484187,0.629769371310163,0.809230344547689
"RPL3P7",1.23317473177633,1.20594429697319,0.0272304348031371,0.629769736935648,0.809230344547689
"ZNF844",3.36290857454224,3.3907241427145,-0.0278155681722589,0.629791237307832,0.809230344547689
"PDE4D",2.43134974845201,2.47803275495412,-0.0466830065021071,0.629876987794102,0.809263820162694
"ULK2",3.19447665760984,3.21856331128486,-0.0240866536750244,0.629916131407249,0.809263820162694
"CELF4",1.63369405728822,1.59089657165401,0.0427974856342106,0.630032818002767,0.809350231018695
"TSC2",4.35132683240478,4.32370116824396,0.0276256641608246,0.630093066584187,0.809364132829939
"ANKRD26",1.66521151829124,1.68572277525697,-0.0205112569657291,0.630247036107543,0.809498408993726
"PES1",5.62783240830929,5.65184146914336,-0.0240090608340733,0.630301122352017,0.809504382628571
"SALL2",3.83867641442559,3.88540482427336,-0.0467284098477667,0.630358528566488,0.809514618875087
"MCOLN1",3.80746416154331,3.78767225293524,0.0197919086080685,0.630541557267427,0.809686166895712
"AC008537.3",2.13296391960112,2.0956141615745,0.037349758026624,0.630699797925749,0.809825859878785
"FAM217B",3.68469573756981,3.70973047760771,-0.0250347400379032,0.631060648570648,0.810225664132378
"GCAT",4.99781191341451,4.95989805073715,0.0379138626773594,0.631116071366846,0.810233294287112
"SNRPC",7.33716727490743,7.3579726837309,-0.0208054088234748,0.631290833704951,0.810394120564329
"GTF2IP20",2.68050811902225,2.71526108633271,-0.0347529673104554,0.63146364729687,0.810552420199596
"GLUD1P2",1.13634669378881,1.10961451879163,0.0267321749971794,0.631569234098845,0.810624408870402
"AC006042.1",2.23669869266488,2.2695672963762,-0.0328686037113228,0.631631240793383,0.810640455207434
"RBM43",4.21619771155825,4.25282897302038,-0.0366312614621345,0.631687237865092,0.81064878683706
"CCDC15-DT",1.06742723389868,1.09365875550366,-0.0262315216049787,0.631897435183635,0.810854987942326
"RPL18AP3",5.18130629276776,5.21899989773313,-0.0376936049653693,0.631958905327367,0.810870323988061
"UFSP1",2.50480520886833,2.47440103578788,0.0304041730804481,0.632077865001982,0.810934978739989
"PLBD1-AS1",1.45169996129713,1.47675458070347,-0.0250546194063359,0.632108340069448,0.810934978739989
"PIGW",3.17418047438577,3.15072307500116,0.0234573993846112,0.632268693231233,0.811077152499917
"TFPI",1.76521303311933,1.79927576645781,-0.0340627333384809,0.632388423558946,0.811096421387832
"FBXO30-DT",1.74442234508915,1.76757855432223,-0.0231562092330846,0.632513814277329,0.811096421387832
"PIAS2",2.760396124476,2.73822501268132,0.0221711117946874,0.63253163006807,0.811096421387832
"DMRTA1",2.22298848012155,2.25044625653185,-0.0274577764103028,0.632547676983773,0.811096421387832
"SLC25A40",3.41000358947099,3.38562827960799,0.0243753098630033,0.632596872346281,0.811096421387832
"LIMS2",3.23703420001676,3.27711766352295,-0.0400834635061855,0.632665680321585,0.811096421387832
"AC027449.1",1.28205325521828,1.24750048922744,0.034552765990836,0.632718026382753,0.811096421387832
"LPGAT1",4.92583406613723,4.89425748046839,0.031576585668839,0.632727823382636,0.811096421387832
"ZC3HC1",4.02150602105405,4.04064744411421,-0.0191414230601605,0.632729507591338,0.811096421387832
"PJA2",6.95573769807383,6.98885029350938,-0.0331125954355462,0.632793740018286,0.811097609031405
"PIGM",3.85083840339678,3.87424199471242,-0.023403591315633,0.632833041940012,0.811097609031405
"VIPR1",1.27823093889579,1.32307064141238,-0.044839702516589,0.632879696937976,0.811097609031405
"STYXL1",5.50885764991776,5.53128686485389,-0.0224292149361309,0.63296101253637,0.811097609031405
"AC011477.2",3.61232801287463,3.6460048613171,-0.033676848442473,0.63301757072629,0.811097609031405
"RARS2",5.17290546617496,5.19183712681837,-0.0189316606434096,0.633027630132602,0.811097609031405
"FAM83D",1.21498605772257,1.18344132486589,0.0315447328566849,0.633145241448028,0.811184831289528
"CCL3L3",1.54638739181291,1.59890778810433,-0.0525203962914256,0.633314970041146,0.811338807262069
"AC008608.2",3.42927551758433,3.38876938660485,0.0405061309794807,0.633382490414872,0.811361830598727
"CMC2",1.73565096432762,1.75199669082535,-0.0163457264977274,0.633520479799074,0.811435594507659
"Z83840.1",1.28891776463283,1.3147581189369,-0.0258403543040626,0.633539180200331,0.811435594507659
"RHPN1-AS1",2.26604035060674,2.23784792333091,0.0281924272758305,0.633606852099037,0.811458798930216
"GIPC3",2.68396564987777,2.72649538732548,-0.0425297374477154,0.633888021073226,0.811693558228816
"SPATA5",2.0392447560649,2.06177946285791,-0.0225347067930088,0.633889296038479,0.811693558228816
"AL691432.2",4.88234699509238,4.92584986293936,-0.0435028678469784,0.634216502898081,0.812049044878886
"HARBI1",2.25718144849454,2.27670149290928,-0.0195200444147408,0.634290818317604,0.812061230098538
"MFN2",5.99512226447958,5.96823914622801,0.0268831182515692,0.634371869540603,0.812061230098538
"KLHL8",3.85849175757635,3.89639206142119,-0.0379003038448333,0.634385013372339,0.812061230098538
"PDCL3",5.28610613229074,5.3077748351014,-0.0216687028106559,0.634424385749655,0.812061230098538
"TRIM58",3.58510275023482,3.65582084256846,-0.070718092333641,0.634781633560502,0.812454998401846
"FSCN1P1",1.59135428513759,1.65626003609187,-0.0649057509542783,0.634844755152319,0.81247228336219
"DCTN6",5.22470410262043,5.24375894336309,-0.0190548407426636,0.634997032253408,0.812492707795233
"IL6",1.65654147254004,1.58079894393554,0.0757425286044979,0.635008450832754,0.812492707795233
"GTF2H3",4.36413605029176,4.38998948020547,-0.0258534299137088,0.635009567900055,0.812492707795233
"SUPT16H",5.73273319893745,5.75694000426418,-0.0242068053267328,0.635241684823026,0.812494784635549
"BTBD11",3.31743265484786,3.25102506274037,0.0664075921074909,0.635258155428721,0.812494784635549
"LINC02478",2.6513123326532,2.60955167902633,0.0417606536268718,0.635261481975111,0.812494784635549
"USP24",3.96856526645992,3.99229681381256,-0.0237315473526469,0.635271920620518,0.812494784635549
"NAPA",4.64262597773417,4.66871427120999,-0.0260882934758122,0.635279291878295,0.812494784635549
"BX649601.1",1.58027352415056,1.62137919073374,-0.0411056665831815,0.635319255455444,0.812494784635549
"ITPR3",6.22030889063169,6.27402484833972,-0.0537159577080297,0.635425854016596,0.812494784635549
"ANTXR2",2.21783752247522,2.2552049097158,-0.0373673872405846,0.635461618153131,0.812494784635549
"PAICS",4.7795838260146,4.75550991339904,0.0240739126155534,0.635530891623332,0.812494784635549
"GK",1.82948314667046,1.80918606032048,0.0202970863499843,0.635538867341947,0.812494784635549
"AC005332.5",2.07628201830152,2.10695844854161,-0.0306764302400944,0.635559606179131,0.812494784635549
"NDUFS8",6.12121715916476,6.09598606195859,0.0252310972061656,0.635614047656851,0.812494784635549
"PPP1R37",4.68661030604471,4.65262765894372,0.0339826471009941,0.635656225097161,0.812494784635549
"LSM5",4.37212381563955,4.35350664629713,0.0186171693424155,0.636011382675235,0.812789292432396
"MUC21",2.84220387762029,2.73198746860946,0.110216409010826,0.636075346470404,0.812789292432396
"ZNF721",3.54482266246014,3.56796207699497,-0.0231394145348363,0.636082710854322,0.812789292432396
"LLPH",2.59329660037458,2.61101686679886,-0.0177202664242797,0.636085177558544,0.812789292432396
"EIF2A",5.81355212991675,5.79261219342752,0.0209399364892251,0.636204486008694,0.812863555381191
"EIF4H",7.01795322654312,7.04216211996011,-0.024208893416982,0.636295749840536,0.812863555381191
"SCRN3",3.80596212836922,3.83485246211532,-0.0288903337460957,0.636328555572617,0.812863555381191
"AC018638.4",3.64215070156549,3.68647604469785,-0.044325343132368,0.636353653835232,0.812863555381191
"NABP2",5.7640181929945,5.78226359597751,-0.0182454029830046,0.636396257784875,0.812863555381191
"TCFL5",4.03909450152032,3.99714409753473,0.0419504039855938,0.636441138536931,0.812863555381191
"CASC2",1.19986152000621,1.22358595694365,-0.0237244369374363,0.636578839872885,0.812928855845284
"MAGI3",4.20059490893885,4.15927685045739,0.0413180584814583,0.636591555328493,0.812928855845284
"ZNF205",4.16519412836842,4.19577032008146,-0.0305761917130356,0.636708889996678,0.812984553893307
"SPESP1",1.62855832461433,1.56951320417726,0.0590451204370643,0.636773553016273,0.812984553893307
"C11orf24",4.54721306029716,4.56927056174128,-0.0220575014441211,0.636784115312095,0.812984553893307
"DCTN4",5.41132232006588,5.43265543391369,-0.0213331138478088,0.636949111084482,0.813131807438091
"COPA",6.80393807659389,6.8303573360195,-0.026419259425607,0.637073253796722,0.81322688890874
"PINK1",4.18984428613131,4.15539585190318,0.0344484342281319,0.637163396454813,0.813278557716702
"AL390955.2",1.24158563373627,1.22104307735672,0.0205425563795414,0.63722058034699,0.813288153014962
"RALBP1",4.90601896932792,4.93503098628106,-0.0290120169531338,0.637538240849108,0.81363016864657
"AC127070.2",1.90029545401595,1.92674175738024,-0.0264463033642819,0.637909184492113,0.814028605303124
"PCBP1",2.75553321908441,2.79400646333857,-0.0384732442541664,0.637949868204885,0.814028605303124
"KLRF1",1.53942798497083,1.59032706234501,-0.0508990773741747,0.638037670706203,0.814077205689113
"ATAD5",1.13256462610693,1.14897812647701,-0.0164135003700847,0.638146370736407,0.814152459743566
"MPC2",5.60950280450528,5.58671451452841,0.0227882899768739,0.638215699004291,0.814177475163233
"U2AF1L4",1.77037474283543,1.7986350246885,-0.0282602818530713,0.638272277204448,0.814186222577147
"COQ4",5.74263195165783,5.77816836903083,-0.035536417372998,0.638677284866519,0.814619727906186
"CRAT",5.2473455769159,5.22318262424864,0.0241629526672567,0.638711614448093,0.814619727906186
"LINC01278",3.1231554825552,3.14921201419606,-0.0260565316408643,0.639010044080272,0.814935885226849
"AC139149.1",2.16226803856025,2.12593790267387,0.0363301358863759,0.639059035248731,0.814935885226849
"DCPS",3.14990336618452,3.13221818091895,0.0176851852655675,0.639179526043973,0.814970000242338
"DTNA",3.34758678804659,3.38857882900831,-0.0409920409617248,0.639210778895582,0.814970000242338
"TNKS2-AS1",1.39826676284177,1.36022628787793,0.0380404749638423,0.639235095151914,0.814970000242338
"SNORC",1.08356826630475,1.05374254769886,0.029825718605887,0.639366461126529,0.81505363967366
"G3BP1",4.26168605140229,4.28430550006526,-0.0226194486629652,0.639541122311673,0.81505363967366
"COX7A2P1",1.98537575695613,2.0311338371163,-0.045758080160178,0.639553057674561,0.81505363967366
"AC253576.2",1.7216469313025,1.75928375545646,-0.037636824153956,0.639555957453863,0.81505363967366
"MAN2B2",5.34942714725075,5.37852757614136,-0.029100428890616,0.639630337244219,0.81505363967366
"SHLD3",2.30712271299014,2.32476960452082,-0.0176468915306778,0.639675342360218,0.81505363967366
"ZNF768",5.9796508299006,5.96010090727604,0.0195499226245577,0.639694828683836,0.81505363967366
"AL031778.1",1.40177844307074,1.43048352401962,-0.028705080948874,0.639711168809987,0.81505363967366
"TCP1",6.20362245306459,6.22637638848291,-0.0227539354183195,0.639754753495176,0.81505363967366
"TAF6",4.49536648475114,4.52676064688412,-0.0313941621329805,0.639824786392314,0.81505363967366
"PIGB",3.25176198572891,3.27735892856707,-0.0255969428381611,0.639876675131752,0.81505363967366
"ZNF571",2.02999668129249,2.0496697596981,-0.0196730784056101,0.639900312414956,0.81505363967366
"SORD2P",2.96632727624932,3.02952706011198,-0.0631997838626601,0.639947764597511,0.81505363967366
"TUBA1C",4.39485623758657,4.42552058686763,-0.0306643492810608,0.640187083036059,0.815291251553003
"PDE4DIP",2.77206940576143,2.80112706632796,-0.029057660566528,0.640269577587315,0.815291251553003
"ZNF664",6.62735781969766,6.59581133199682,0.0315464877008402,0.640283694349412,0.815291251553003
"CDC23",4.40748379959606,4.4317310105781,-0.0242472109820477,0.640401325271868,0.815377630147488
"ARHGAP24",2.48983796480974,2.43261251978647,0.0572254450232643,0.640677894356357,0.815666344276578
"RFNG",5.0789871994424,5.10352990164402,-0.024542702201618,0.640795625250679,0.815726301610649
"SMN2",1.9808271245904,1.94333404405904,0.0374930805313642,0.640864452538584,0.815726301610649
"UBR5-AS1",1.34936542288539,1.37511451730725,-0.0257490944218615,0.640874434822656,0.815726301610649
"MPP7",4.71992000662464,4.76109494455103,-0.0411749379263959,0.641110747144445,0.815809227662086
"PPCS",5.90356918173533,5.8841556212222,0.0194135605131311,0.641154730115921,0.815809227662086
"AL157392.3",1.47633561175894,1.49679208005531,-0.0204564682963688,0.641242527258842,0.815809227662086
"ARL5A",4.19458652892314,4.16472370925136,0.0298628196717763,0.641255179339986,0.815809227662086
"KPNA2",3.7755905433482,3.74849416828883,0.0270963750593638,0.641270899790824,0.815809227662086
"ZMYND11",6.48421715590429,6.51505966029528,-0.0308425043909928,0.641290280278829,0.815809227662086
"CKAP4",6.06561035240187,6.03846664195925,0.0271437104426191,0.641374259335861,0.815809227662086
"PIP5K1C",5.27186818866281,5.2910934526249,-0.0192252639620945,0.641382850111399,0.815809227662086
"DENND2A",1.57301084720787,1.60550969167482,-0.0324988444669505,0.641387969277661,0.815809227662086
"NUDT1",3.79879870112072,3.82597114588663,-0.0271724447659176,0.641678733014926,0.816065988378096
"LINC02544",1.22960047832057,1.17572240205634,0.0538780762642321,0.641689506342373,0.816065988378096
"LINC00239",1.82176857239833,1.85560523819235,-0.0338366657940126,0.641774397673889,0.81610837025585
"ZNF382",1.43187944985812,1.44932045313548,-0.0174410032773662,0.641844715414732,0.81610837025585
"URB1-AS1",4.78162149652427,4.81499454194949,-0.0333730454252201,0.64187234812367,0.81610837025585
"PARVB",2.47795748660283,2.44965890888369,0.0282985777191422,0.641982623767423,0.816185206847171
"IMPA1",4.18537392957953,4.21121487583714,-0.0258409462576124,0.642079259677303,0.816244691966139
"UCHL1",3.2792990646723,3.33823374622568,-0.0589346815533749,0.642213511604548,0.816347543346864
"SLC25A6",10.2601107370657,10.2854723123547,-0.0253615752889882,0.642262646298847,0.816347543346864
"PHLDB1",3.39502942865581,3.42569337030706,-0.0306639416512531,0.642309725098076,0.816347543346864
"SPTSSA",5.90592467377429,5.87848217420739,0.0274424995669031,0.642578922962558,0.816626299069607
"CENPF",1.34587859565052,1.30952863494798,0.0363499607025382,0.642801033125344,0.816711095530999
"TP53TG1",2.19585338360821,2.21896669084906,-0.0231133072408425,0.642815044861036,0.816711095530999
"TRIL",3.67304936610976,3.71103979536268,-0.0379904292529232,0.64282911748797,0.816711095530999
"U91328.1",2.41785097407077,2.39209955449647,0.025751419574306,0.642845148720552,0.816711095530999
"SLC39A9",5.1308331142344,5.10601487988943,0.0248182343449699,0.642908307584632,0.816727970263642
"FUCA2",5.82036858977882,5.83976639516284,-0.0193978053840231,0.643002401527965,0.816784138159989
"SNHG32",5.24932585822543,5.29568226410538,-0.0463564058799575,0.643159252425253,0.816878009640054
"SNTB1",5.66808750470366,5.69865754041661,-0.0305700357129561,0.643176829120893,0.816878009640054
"RAB11FIP5",4.21783181979221,4.24174570935496,-0.0239138895627509,0.643282117178437,0.816878009640054
"DDX51",4.04056988982787,4.06341287719988,-0.0228429873720062,0.643313776399418,0.816878009640054
"AC026403.1",4.0919065447929,4.14926834942916,-0.0573618046362547,0.643325728996528,0.816878009640054
"AC007637.1",1.6075982696695,1.5720398580707,0.0355584115987935,0.643386373803436,0.816891670235811
"UNC5B",4.70901241710298,4.75531712386728,-0.0463047067643023,0.64361808776685,0.817118337961454
"GPR143",2.33836091602072,2.30153098542889,0.0368299305918338,0.643664698709301,0.817118337961454
